PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
--------------------------------------------------------------------
[EKF] init  x=44.6  y=763.2
   0.033       1      173.7      703.9   0.000   0.450   0.494   0.305
   0.037       2      188.1      710.5   0.000   0.458   0.486   0.290
   0.040       3      201.5      733.4   0.001   0.458   0.487   0.290
   0.044       4      194.4      739.2   0.002   0.415   0.508   0.355
   0.048       5      199.6      739.0   0.001   0.355   0.507   0.414
   0.052       6      193.3      725.9   0.000   0.452   0.492   0.301
   0.055       7      195.7      726.6   0.001   0.457   0.488   0.292
   0.059       8      201.7      728.8   0.000   0.466   0.464   0.263
   0.063       9      205.1      743.5   0.316   0.511   0.467   0.040
   0.066      10      200.2      741.5   0.003   0.378   0.510   0.394
   0.070      11      193.6      740.3   0.004   0.387   0.511   0.386
   0.074      12      193.0      738.0   0.001   0.391   0.510   0.380
   0.078      13      190.3      736.2   0.002   0.402   0.509   0.370
   0.081      14      189.8      738.1   0.010   0.359   0.510   0.416
   0.085      15      189.9      736.5   0.001   0.379   0.510   0.392
   0.089      16      192.4      733.5   0.000   0.276   0.477   0.462
   0.092      17      189.5      734.4   0.009   0.428   0.509   0.345
   0.096      18      190.7      734.1   0.001   0.461   0.481   0.282
   0.099      19      190.6      735.9   0.008   0.447   0.501   0.318
   0.103      20      190.5      733.9   0.001   0.393   0.510   0.378
   0.107      21      189.8      730.9   0.000   0.393   0.509   0.377
   0.110      22      189.6      732.1   0.008   0.400   0.511   0.376
   0.114      23      189.7      733.1   0.006   0.455   0.494   0.302
   0.118      24      191.0      733.8   0.003   0.446   0.498   0.314
   0.121      25      190.3      733.7   0.005   0.414   0.509   0.358
   0.125      26      190.1      732.8   0.003   0.355   0.508   0.416
   0.129      27      190.1      734.0   0.009   0.416   0.511   0.359
   0.132      28      188.4      733.9   0.008   0.427   0.508   0.345
   0.136      29      186.6      732.0   0.003   0.345   0.506   0.424
   0.139      30      185.5      730.8   0.004   0.310   0.496   0.450
   0.143      31      185.8      729.7   0.001   0.388   0.510   0.383
   0.147      32      185.7      729.4   0.005   0.376   0.510   0.397
   0.151      33      186.4      730.2   0.005   0.463   0.482   0.282
   0.154      34      187.5      732.2   0.239   0.585   0.568   0.349
   0.158      35      188.0      734.4   0.304   0.610   0.607   0.338
   0.161      36      187.0      733.3   0.004   0.331   0.503   0.435
   0.165      37      185.5      734.7   0.037   0.394   0.519   0.403
   0.169      38      185.9      735.0   0.006   0.382   0.511   0.392
   0.172      39      185.3      738.4   0.527   0.596   0.598   0.473
   0.176      40      185.4      739.6   0.018   0.415   0.514   0.367
   0.180      41      185.1      738.0   0.001   0.324   0.501   0.439
   0.183      42      185.6      735.1   0.000   0.380   0.390   0.509
   0.187      43      185.5      734.6   0.003   0.446   0.499   0.315
   0.190      44      185.3      733.2   0.002   0.293   0.488   0.457
   0.194      45      185.8      733.5   0.005   0.421   0.508   0.350
   0.198      46      185.9      734.3   0.012   0.464   0.490   0.290
   0.201      47      187.1      732.4   0.000   0.387   0.509   0.384
   0.205      48      186.5      732.3   0.010   0.358   0.510   0.418
   0.209      49      186.0      732.0   0.009   0.340   0.506   0.431
   0.212      50      185.9      732.9   0.025   0.379   0.515   0.409
   0.216      51      185.6      733.6   0.019   0.440   0.510   0.337
   0.219      52      186.1      733.5   0.002   0.443   0.500   0.318
   0.223      53      185.3      732.0   0.001   0.368   0.509   0.402
   0.227      54      184.7      731.5   0.005   0.421   0.508   0.350
   0.230      55      185.7      730.7   0.000   0.395   0.509   0.375
   0.234      56      185.3      730.7   0.008   0.426   0.508   0.346
   0.237      57      184.6      730.4   0.010   0.345   0.507   0.428
   0.241      58      185.1      729.4   0.001   0.308   0.495   0.448
   0.245      59      185.5      730.1   0.011   0.469   0.468   0.263
   0.249      60      185.3      729.4   0.003   0.363   0.509   0.408
   0.252      61      184.9      728.9   0.006   0.335   0.505   0.433
   0.256      62      184.0      729.7   0.037   0.451   0.516   0.338
   0.260      63      183.9      730.0   0.011   0.428   0.509   0.346
   0.263      64      183.4      729.9   0.010   0.406   0.512   0.371
   0.269      65      183.6      732.2   0.455   0.397   0.539   0.111
   0.273      66      183.6      735.5   0.090   0.403   0.532   0.434
   0.289      67      183.9      739.3   0.085   0.445   0.520   0.386
   0.306      68      184.7      742.3   0.029   0.500   0.454   0.324
   0.323      69      185.3      745.7   0.056   0.490   0.469   0.320
   0.340      70      185.4      749.6   0.274   0.453   0.570   0.525
   0.357      71      185.9      753.4   0.101   0.451   0.521   0.392
   0.374      72      186.4      756.4   0.040   0.452   0.505   0.337
   0.391      73      186.3      759.9   0.231   0.417   0.570   0.523
   0.407      74      187.2      763.2   0.149   0.518   0.472   0.403
   0.424      75      187.1      765.3   0.507   0.439   0.341   0.022
   0.441      76      188.1      768.2   0.028   0.434   0.510   0.352
   0.458      77      188.3      771.7   0.258   0.446   0.568   0.519
   0.475      78      189.3      774.8   0.082   0.463   0.507   0.358
   0.492      79      190.0      778.3   0.218   0.518   0.489   0.438
   0.509      80      190.8      781.0   0.092   0.453   0.518   0.382
   0.526      81      191.8      783.7   0.081   0.448   0.518   0.379
   0.543      82      192.2      786.7   0.160   0.478   0.514   0.404
   0.559      83      193.0      789.4   0.136   0.461   0.525   0.409
   0.577      84      193.5      791.5   0.278   0.586   0.599   0.359
   0.594      85      194.3      792.0   0.010   0.497   0.456   0.305
   0.611      86      194.7      791.4   0.001   0.445   0.498   0.315
   0.627      87      195.6      792.3   0.037   0.508   0.468   0.311
   0.644      88      196.4      793.3   0.086   0.447   0.533   0.385
   0.661      89      197.0      792.5   0.000   0.395   0.509   0.375
   0.678      90      198.0      794.1   0.213   0.564   0.573   0.312
   0.694      91      198.6      795.3   0.140   0.490   0.549   0.378
   0.711      92      199.5      797.2   0.443   0.614   0.604   0.383
   0.728      93      200.2      798.0   0.038   0.461   0.513   0.323
   0.745      94      200.9      798.8   0.074   0.419   0.528   0.406
   0.762      95      200.7      800.4   0.527   0.621   0.622   0.513
   0.779      96      201.5      801.2   0.050   0.428   0.523   0.377
   0.796      97      201.7      802.4   0.476   0.486   0.335   0.091
   0.813      98      202.4      802.0   0.001   0.441   0.500   0.321
   0.829      99      203.2      801.4   0.000   0.492   0.453   0.300
   0.846     100      204.2      802.1   0.031   0.408   0.518   0.384
   0.863     101      205.1      802.7   0.001   0.464   0.466   0.263
   0.881     102      205.7      803.4   0.043   0.483   0.483   0.266
   0.898     103      206.4      804.3   0.071   0.496   0.499   0.271
   0.915     104      207.1      805.1   0.032   0.478   0.266   0.480
   0.932     105      207.9      807.0   0.071   0.527   0.406   0.417
   0.949     106      208.6      808.6   0.229   0.577   0.387   0.543
   0.965     107      210.0      809.1   0.392   0.580   0.566   0.501
   0.982     108      211.1      809.1   0.164   0.483   0.398   0.507
   0.999     109      211.9      810.1   0.253   0.584   0.295   0.583
   1.016     110      213.3      810.7   0.209   0.512   0.412   0.565
   1.033     111      214.4      810.4   0.094   0.471   0.354   0.501
   1.050     112      215.5      811.3   0.025   0.441   0.340   0.512
   1.067     113      216.8      812.1   0.051   0.440   0.365   0.523
   1.084     114      218.0      811.8   0.179   0.470   0.433   0.530
   1.100     115      219.1      812.5   0.077   0.463   0.357   0.530
   1.117     116      220.7      813.0   0.189   0.468   0.446   0.548
   1.134     117      221.8      813.9   0.114   0.503   0.330   0.539
   1.153     118      222.8      815.2   0.058   0.517   0.314   0.479
   1.169     119      224.0      816.1   0.235   0.570   0.338   0.584
   1.186     120      225.4      815.6   0.224   0.440   0.500   0.560
   1.203     121      226.9      816.1   0.185   0.463   0.448   0.546
   1.220     122      228.1      816.8   0.085   0.454   0.376   0.533
   1.238     123      229.0      817.8   0.019   0.473   0.264   0.472
   1.254     124      230.0      819.2   0.092   0.533   0.333   0.489
   1.271     125      231.2      820.1   0.411   0.620   0.613   0.456
   1.288     126      232.1      821.1   0.042   0.500   0.289   0.480
   1.305     127      233.1      821.0   0.144   0.494   0.374   0.483
   1.322     128      234.4      821.8   0.089   0.477   0.348   0.534
   1.339     129      235.2      823.0   0.126   0.541   0.317   0.516
   1.356     130      236.1      824.0   0.081   0.502   0.270   0.501
   1.372     131      236.9      825.3   0.138   0.550   0.358   0.503
   1.389     132      237.7      826.2   0.095   0.507   0.271   0.507
   1.406     133      238.9      826.9   0.048   0.436   0.367   0.523
   1.422     134      239.8      827.3   0.379   0.591   0.574   0.483
   1.439     135      241.0      828.1   0.064   0.481   0.315   0.519
   1.456     136      241.9      829.1   0.059   0.493   0.270   0.491
   1.474     137      242.5      830.2   0.157   0.554   0.387   0.495
   1.491     138      243.4      830.9   0.032   0.464   0.313   0.508
   1.507     139      244.4      832.2   0.021   0.514   0.357   0.426
   1.524     140      245.5      833.1   0.126   0.522   0.285   0.529
   1.541     141      246.7      834.0   0.002   0.345   0.423   0.506
   1.558     142      247.9      834.7   0.176   0.522   0.366   0.562
   1.575     143      249.5      835.3   0.258   0.514   0.452   0.566
   1.592     144      250.7      835.9   0.144   0.480   0.394   0.549
   1.609     145      251.9      836.6   0.170   0.519   0.364   0.560
   1.626     146      253.0      837.6   0.011   0.461   0.295   0.492
   1.642     147      253.8      838.6   0.021   0.501   0.305   0.462
   1.659     148      255.0      839.2   0.020   0.354   0.428   0.510
   1.676     149      256.1      840.2   0.009   0.467   0.272   0.476
   1.693     150      256.8      841.0   0.059   0.490   0.277   0.498
   1.710     151      258.0      841.7   0.006   0.363   0.411   0.510
   1.727     152      258.9      842.7   0.109   0.532   0.307   0.510
   1.744     153      260.3      843.5   0.146   0.494   0.378   0.551
   1.761     154      261.2      844.3   0.139   0.524   0.314   0.545
   1.777     155      262.4      845.0   0.221   0.558   0.348   0.578
   1.793     156      263.8      845.8   0.168   0.507   0.380   0.558
   1.810     157      265.0      846.5   0.051   0.458   0.341   0.521
   1.827     158      266.3      847.3   0.179   0.525   0.363   0.563
   1.844     159      267.9      848.1   0.166   0.493   0.398   0.555
   1.861     160      269.2      849.0   0.087   0.485   0.335   0.531
   1.877     161      270.4      849.9   0.058   0.483   0.304   0.513
   1.894     162      271.8      850.6   0.332   0.598   0.401   0.610
   1.911     163      273.5      851.2   0.313   0.523   0.486   0.561
   1.927     164      275.0      851.9   0.248   0.537   0.414   0.577
   1.944     165      276.6      852.5   0.074   0.369   0.451   0.514
   1.961     166      278.2      853.3   0.105   0.416   0.432   0.530
   1.980     167      279.4      854.2   0.157   0.534   0.316   0.552
   1.996     168      281.4      854.7   0.453   0.620   0.484   0.622
   2.013     169      282.1      853.9   0.000   0.458   0.288   0.485
   2.030     170      283.5      854.8   0.161   0.524   0.345   0.557
   2.047     171      285.2      855.7   0.158   0.490   0.394   0.553
   2.063     172      286.4      856.5   0.055   0.464   0.335   0.521
   2.081     173      287.3      857.5   0.094   0.526   0.304   0.503
   2.098     174      288.7      858.3   0.080   0.430   0.400   0.530
   2.115     175      289.9      859.1   0.075   0.481   0.329   0.526
   2.132     176      291.2      860.0   0.102   0.492   0.338   0.537
   2.149     177      292.5      860.8   0.030   0.409   0.383   0.518
   2.166     178      293.6      861.5   0.004   0.350   0.507   0.420
   2.183     179      295.0      862.1   0.057   0.378   0.433   0.518
   2.200     180      296.3      862.9   0.007   0.336   0.433   0.505
   2.216     181      297.6      863.6   0.004   0.331   0.436   0.503
   2.233     182      299.0      864.6   0.001   0.403   0.367   0.509
   2.250     183      299.7      865.9   0.008   0.463   0.481   0.284
   2.267     184      301.0      866.8   0.001   0.380   0.391   0.510
   2.284     185      302.3      867.6   0.008   0.367   0.408   0.510
   2.301     186      303.3      868.6   0.000   0.502   0.327   0.436
   2.317     187      304.4      869.4   0.001   0.353   0.507   0.415
   2.334     188      305.7      870.3   0.099   0.491   0.336   0.535
   2.350     189      307.0      871.0   0.016   0.319   0.451   0.499
   2.367     190      308.0      872.3   0.002   0.509   0.371   0.400
   2.384     191      309.5      873.2   0.006   0.338   0.431   0.505
   2.401     192      311.3      873.8   0.211   0.428   0.490   0.512
   2.418     193      312.7      874.3   0.093   0.381   0.454   0.517
   2.435     194      313.7      875.8   0.002   0.498   0.445   0.316
   2.452     195      315.0      876.4   0.024   0.347   0.509   0.435
   2.469     196      316.3      877.2   0.043   0.416   0.385   0.521
   2.486     197      318.0      877.9   0.248   0.502   0.457   0.560
   2.502     198      319.4      878.8   0.101   0.481   0.353   0.538
   2.519     199      321.1      879.5   0.198   0.490   0.429   0.556
   2.536     200      322.6      880.1   0.212   0.463   0.468   0.542
   2.553     201      323.8      880.8   0.014   0.418   0.360   0.512
   2.570     202      325.6      881.4   0.405   0.587   0.488   0.598
   2.588     203      327.2      882.1   0.214   0.496   0.436   0.559
   2.605     204      328.5      882.7   0.092   0.411   0.428   0.528
   2.622     205      330.2      883.4   0.380   0.598   0.451   0.610
   2.638     206      331.7      884.2   0.324   0.603   0.381   0.612
   2.655     207      333.0      885.1   0.040   0.449   0.344   0.518
   2.672     208      334.5      886.1   0.144   0.507   0.357   0.552
   2.689     209      335.9      886.6   0.435   0.621   0.390   0.614
   2.706     210      337.4      887.3   0.307   0.570   0.422   0.594
   2.723     211      338.9      887.8   0.197   0.423   0.486   0.514
   2.743     212      340.6      888.2   0.421   0.593   0.493   0.602
   2.761     213      342.1      888.8   0.382   0.596   0.456   0.608
   2.777     214      343.8      889.3   0.366   0.570   0.477   0.590
   2.794     215      345.3      890.0   0.099   0.430   0.415   0.533
   2.811     216      347.2      890.6   0.380   0.568   0.491   0.585
   2.828     217      348.7      891.3   0.174   0.471   0.430   0.549
   2.844     218      350.3      891.9   0.097   0.361   0.469   0.505
   2.861     219      351.9      892.7   0.087   0.406   0.429   0.526
   2.877     220      353.7      893.3   0.394   0.610   0.445   0.618
   2.894     221      355.4      894.0   0.190   0.447   0.467   0.536
   2.911     222      357.4      894.3   0.539   0.618   0.528   0.620
   2.928     223      358.8      894.9   0.315   0.572   0.427   0.595
   2.945     224      360.5      895.2   0.502   0.632   0.507   0.632
   2.962     225      362.0      895.8   0.285   0.515   0.473   0.562
   2.978     226      363.7      896.3   0.401   0.586   0.485   0.598
   2.995     227      365.3      896.7   0.496   0.619   0.462   0.617
   3.013     228      366.9      897.3   0.370   0.583   0.462   0.600
   3.029     229      368.5      897.4   0.550   0.573   0.497   0.586
   3.046     230      370.3      898.1   0.324   0.566   0.445   0.591
   3.062     231      371.5      898.4   0.475   0.555   0.270   0.502
   3.079     232      373.4      898.7   0.532   0.627   0.530   0.628
   3.096     233      375.0      899.0   0.520   0.603   0.472   0.603
   3.113     234      376.8      899.2   0.506   0.629   0.514   0.629
   3.130     235      378.6      899.5   0.512   0.603   0.457   0.600
   3.147     236      380.1      900.0   0.367   0.576   0.470   0.594
   3.164     237      381.8      900.4   0.396   0.589   0.478   0.601
   3.181     238      383.4      900.6   0.522   0.606   0.481   0.607
   3.197     239      384.6      901.2   0.295   0.577   0.399   0.597
   3.216     240      385.9      901.4   0.474   0.604   0.395   0.592
   3.232     241      387.9      901.9   0.435   0.583   0.515   0.588
   3.249     242      389.5      902.3   0.376   0.580   0.473   0.596
   3.266     243      391.0      902.9   0.191   0.442   0.471   0.533
   3.284     244      392.7      903.1   0.529   0.614   0.506   0.616
   3.301     245      393.8      902.8   0.456   0.037   0.501   0.330
   3.319     246      394.8      902.5   0.507   0.004   0.420   0.350
   3.335     247      396.7      903.0   0.359   0.547   0.497   0.570
   3.352     248      397.9      902.6   0.512   0.043   0.314   0.470
   3.369     249      398.9      902.3   0.610   0.330   0.307   0.612
   3.386     250      400.5      902.7   0.277   0.469   0.502   0.518
   3.403     251      401.6      902.3   0.398   0.008   0.511   0.378
   3.420     252      403.1      902.7   0.389   0.589   0.471   0.602
   3.437     253      404.2      902.2   0.500   0.001   0.440   0.321
   3.453     254      405.3      901.8   0.479   0.012   0.464   0.283
   3.470     255      406.5      901.3   0.467   0.013   0.281   0.485
   3.487     256      408.0      901.0   0.312   0.007   0.450   0.497
   3.504     257      409.9      901.2   0.497   0.624   0.513   0.624
   3.521     258      411.9      901.4   0.398   0.535   0.527   0.534
   3.539     259      413.9      901.3   0.541   0.613   0.554   0.609
   3.556     260      415.9      901.7   0.348   0.508   0.516   0.524
   3.573     261      417.5      901.9   0.371   0.527   0.518   0.539
   3.589     262      419.6      902.0   0.511   0.585   0.558   0.567
   3.606     263      421.9      902.0   0.539   0.620   0.531   0.622
   3.623     264      423.6      902.0   0.563   0.562   0.519   0.583
   3.640     265      425.8      902.0   0.562   0.617   0.561   0.617
   3.656     266      427.8      902.0   0.536   0.613   0.552   0.609
   3.673     267      429.9      902.3   0.515   0.621   0.530   0.620
   3.690     268      431.8      902.5   0.487   0.609   0.524   0.608
   3.707     269      433.7      902.8   0.458   0.596   0.518   0.597
   3.725     270      435.7      902.8   0.489   0.578   0.550   0.561
   3.740     271      437.4      902.8   0.556   0.590   0.524   0.599
   3.757     272      439.6      902.8   0.536   0.608   0.556   0.602
   3.774     273      441.8      902.9   0.507   0.613   0.534   0.610
   3.791     274      443.9      903.0   0.551   0.613   0.560   0.610
   3.808     275      445.8      903.1   0.556   0.617   0.553   0.618
   3.825     276      447.9      903.2   0.538   0.620   0.546   0.618
   3.842     277      449.9      903.2   0.565   0.572   0.529   0.589
   3.859     278      452.2      903.0   0.576   0.599   0.568   0.604
   3.875     279      454.1      903.1   0.476   0.574   0.559   0.546
   3.892     280      455.9      903.4   0.387   0.549   0.514   0.561
   3.909     281      458.0      903.3   0.560   0.613   0.565   0.611
   3.926     282      460.1      903.3   0.509   0.596   0.550   0.587
   3.943     283      461.7      903.8   0.212   0.450   0.478   0.532
   3.960     284      463.6      903.6   0.564   0.578   0.530   0.592
   3.977     285      465.3      903.6   0.512   0.597   0.551   0.588
   3.994     286      467.4      903.7   0.537   0.602   0.561   0.593
   4.011     287      469.2      903.6   0.610   0.555   0.564   0.607
   4.027     288      470.5      903.5   0.540   0.553   0.455   0.565
   4.044     289      472.2      903.8   0.442   0.567   0.533   0.562
   4.061     290      474.1      904.0   0.537   0.600   0.499   0.604
   4.078     291      475.8      904.2   0.543   0.611   0.557   0.607
   4.095     292      477.3      904.4   0.546   0.571   0.486   0.583
   4.112     293      478.9      904.4   0.589   0.524   0.455   0.588
   4.129     294      480.4      904.3   0.574   0.479   0.547   0.558
   4.146     295      482.3      904.3   0.590   0.565   0.600   0.542
   4.162     296      484.3      904.3   0.586   0.585   0.575   0.594
   4.179     297      486.1      904.4   0.546   0.599   0.568   0.589
   4.195     298      487.8      904.6   0.508   0.581   0.560   0.558
   4.212     299      489.5      904.7   0.574   0.576   0.591   0.550
   4.229     300      491.3      905.0   0.581   0.606   0.581   0.606
   4.246     301      492.9      905.3   0.474   0.599   0.598   0.526
   4.263     302      494.7      905.7   0.488   0.578   0.550   0.561
   4.280     303      496.4      906.1   0.469   0.593   0.528   0.591
   4.297     304      498.0      906.6   0.374   0.537   0.514   0.553
   4.313     305      499.5      907.2   0.342   0.578   0.445   0.598
   4.330     306      501.2      907.7   0.466   0.605   0.514   0.606
   4.347     307      502.8      908.1   0.484   0.577   0.549   0.561
   4.364     308      504.2      908.6   0.292   0.539   0.452   0.577
   4.381     309      505.7      909.1   0.272   0.496   0.481   0.550
   4.398     310      507.5      909.4   0.541   0.601   0.591   0.564
   4.415     311      508.5      910.0   0.019   0.431   0.349   0.512
   4.432     312      509.9      910.6   0.123   0.353   0.485   0.481
   4.448     313      511.6      910.8   0.570   0.568   0.535   0.588
   4.465     314      513.3      911.2   0.440   0.557   0.537   0.545
   4.482     315      514.8      911.4   0.522   0.615   0.613   0.541
   4.499     316      516.6      911.5   0.576   0.574   0.591   0.551
   4.516     317      518.1      911.8   0.554   0.593   0.579   0.575
   4.533     318      519.8      911.7   0.602   0.565   0.575   0.597
   4.550     319      521.5      911.9   0.573   0.597   0.603   0.561
   4.567     320      523.1      911.7   0.554   0.358   0.489   0.577
   4.583     321      525.0      911.6   0.594   0.565   0.582   0.580
   4.600     322      526.9      911.6   0.599   0.572   0.593   0.581
   4.617     323      528.4      911.4   0.582   0.466   0.576   0.536
   4.634     324      530.0      910.7   0.410   0.114   0.445   0.528
   4.652     325      531.7      910.7   0.604   0.556   0.538   0.609
   4.668     326      533.7      910.5   0.597   0.572   0.582   0.590
   4.685     327      535.1      910.6   0.532   0.565   0.442   0.569
   4.702     328      536.8      910.4   0.600   0.515   0.550   0.592
   4.719     329      538.8      910.2   0.593   0.530   0.579   0.563
   4.737     330      540.5      909.7   0.480   0.309   0.509   0.510
   4.753     331      541.9      909.1   0.384   0.160   0.485   0.495
   4.770     332      543.3      908.4   0.466   0.202   0.545   0.458
   4.787     333      544.9      907.7   0.476   0.244   0.542   0.479
   4.804     334      546.4      907.2   0.496   0.310   0.505   0.533
   4.821     335      547.9      906.6   0.474   0.225   0.546   0.467
   4.838     336      549.6      906.0   0.438   0.199   0.527   0.479
   4.854     337      551.1      905.3   0.446   0.248   0.498   0.509
   4.871     338      552.6      904.7   0.354   0.115   0.479   0.491
   4.888     339      554.5      904.0   0.496   0.293   0.543   0.495
   4.905     340      556.1      903.2   0.360   0.136   0.484   0.483
   4.922     341      558.2      902.5   0.561   0.398   0.573   0.511
   4.939     342      560.0      901.8   0.528   0.363   0.546   0.514
   4.956     343      561.7      901.1   0.373   0.140   0.495   0.482
   4.973     344      563.1      900.5   0.422   0.222   0.495   0.496
   4.989     345      564.8      899.8   0.438   0.222   0.516   0.491
   5.006     346      566.4      899.1   0.387   0.172   0.488   0.489
   5.023     347      568.4      898.5   0.512   0.338   0.510   0.538
   5.040     348      570.0      897.9   0.490   0.273   0.487   0.544
   5.059     349      571.7      897.2   0.447   0.245   0.497   0.513
   5.076     350      573.5      896.5   0.435   0.222   0.492   0.513
   5.093     351      575.5      895.9   0.549   0.392   0.517   0.560
   5.110     352      577.3      895.3   0.422   0.201   0.488   0.511
   5.126     353      579.0      894.6   0.445   0.239   0.495   0.514
   5.143     354      580.5      894.0   0.492   0.250   0.469   0.553
   5.160     355      582.6      893.2   0.548   0.338   0.576   0.480
   5.177     356      584.3      892.5   0.406   0.201   0.492   0.492
   5.194     357      586.1      891.8   0.470   0.266   0.496   0.528
   5.211     358      588.0      891.1   0.430   0.235   0.497   0.497
   5.228     359      589.7      891.3   0.466   0.590   0.588   0.529
   5.245     360      591.6      891.5   0.545   0.620   0.550   0.619
   5.261     361      593.3      891.7   0.425   0.549   0.540   0.533
   5.278     362      594.8      891.8   0.536   0.580   0.469   0.585
   5.295     363      595.8      892.9   0.002   0.300   0.454   0.492
   5.312     364      597.1      893.9   0.000   0.303   0.451   0.493
   5.329     365      598.7      894.0   0.500   0.592   0.548   0.583
   5.346     366      599.8      895.0   0.004   0.447   0.313   0.497
   5.363     367      600.9      896.2   0.006   0.421   0.350   0.508
   5.380     368      602.5      896.1   0.554   0.568   0.501   0.584
   5.396     369      603.6      897.4   0.000   0.509   0.379   0.391
   5.413     370      604.5      898.7   0.011   0.422   0.509   0.353
   5.430     371      605.5      899.8   0.002   0.477   0.277   0.463
   5.447     372      606.5      901.0   0.096   0.320   0.531   0.497
   5.464     373      607.7      902.1   0.001   0.265   0.464   0.468
   5.481     374      608.5      903.0   0.002   0.416   0.354   0.508
   5.498     375      609.5      904.0   0.013   0.477   0.281   0.465
   5.515     376      611.0      905.1   0.000   0.388   0.383   0.509
   5.531     377      612.7      905.9   0.017   0.280   0.466   0.474
   5.548     378      614.2      907.0   0.000   0.353   0.507   0.415
   5.565     379      615.3      908.3   0.000   0.495   0.449   0.307
   5.582     380      616.9      909.6   0.000   0.352   0.507   0.416
   5.599     381      618.5      910.6   0.000   0.306   0.450   0.494
   5.616     382      620.0      911.6   0.000   0.268   0.463   0.471
   5.633     383      621.3      912.7   0.000   0.420   0.348   0.506
   5.650     384      623.0      913.6   0.004   0.298   0.456   0.490
   5.667     385      624.7      914.5   0.013   0.271   0.466   0.468
   5.683     386      626.3      915.3   0.031   0.326   0.454   0.501
   5.700     387      628.0      916.3   0.115   0.465   0.389   0.541
   5.717     388      629.4      917.2   0.001   0.311   0.496   0.448
   5.734     389      630.9      918.0   0.049   0.401   0.406   0.521
   5.751     390      632.3      918.7   0.053   0.380   0.428   0.518
   5.768     391      633.7      919.5   0.017   0.338   0.438   0.506
   5.785     392      635.3      920.4   0.012   0.293   0.461   0.486
   5.802     393      637.0      920.9   0.180   0.423   0.522   0.477
   5.818     394      638.7      921.6   0.145   0.391   0.510   0.477
   5.835     395      640.2      922.1   0.170   0.395   0.486   0.501
   5.852     396      642.6      921.8   0.598   0.590   0.598   0.589
   5.869     397      644.3      922.5   0.094   0.388   0.520   0.450
   5.886     398      646.0      923.2   0.092   0.360   0.506   0.467
   5.903     399      647.8      923.9   0.123   0.410   0.527   0.451
   5.920     400      649.5      924.7   0.018   0.281   0.466   0.475
   5.937     401      651.1      925.5   0.100   0.418   0.530   0.427
   5.953     402      652.7      926.1   0.134   0.384   0.475   0.509
   5.970     403      654.6      926.7   0.180   0.413   0.513   0.483
   5.987     404      656.4      927.4   0.133   0.389   0.513   0.472
   6.004     405      658.2      928.1   0.190   0.420   0.515   0.484
   6.023     406      660.0      928.7   0.209   0.491   0.557   0.438
   6.039     407      661.6      929.4   0.089   0.337   0.475   0.489
   6.056     408      663.3      930.0   0.156   0.399   0.478   0.512
   6.073     409      665.1      930.7   0.216   0.473   0.547   0.462
   6.089     410      666.8      931.4   0.083   0.351   0.503   0.467
   6.106     411      668.9      932.0   0.305   0.514   0.556   0.488
   6.123     412      670.8      932.3   0.380   0.536   0.548   0.518
   6.140     413      672.7      932.9   0.240   0.446   0.495   0.514
   6.157     414      674.9      933.4   0.421   0.602   0.609   0.482
   6.174     415      677.0      934.0   0.381   0.608   0.617   0.436
   6.191     416      679.0      934.5   0.400   0.597   0.607   0.471
   6.208     417      681.2      934.8   0.470   0.603   0.604   0.519
   6.224     418      683.4      935.1   0.511   0.631   0.631   0.506
   6.241     419      685.3      935.6   0.277   0.513   0.562   0.469
   6.258     420      687.3      935.9   0.470   0.622   0.623   0.495
   6.275     421      689.2      936.5   0.272   0.533   0.575   0.441
   6.292     422      691.2      937.0   0.392   0.598   0.609   0.461
   6.309     423      693.2      937.4   0.419   0.600   0.608   0.482
   6.326     424      695.6      937.7   0.501   0.632   0.632   0.506
   6.343     425      698.1      938.0   0.497   0.631   0.631   0.504
   6.359     426      700.6      938.3   0.478   0.625   0.626   0.498
   6.376     427      703.1      938.4   0.534   0.619   0.618   0.544
   6.393     428      705.4      938.6   0.506   0.605   0.601   0.449
   6.410     429      707.6      938.6   0.516   0.599   0.597   0.457
   6.427     430      709.9      939.0   0.473   0.611   0.612   0.512
   6.444     431      712.3      939.3   0.491   0.625   0.625   0.507
   6.461     432      714.5      939.7   0.459   0.583   0.581   0.530
   6.478     433      716.9      939.7   0.522   0.583   0.581   0.443
   6.495     434      719.4      940.0   0.518   0.630   0.629   0.522
   6.511     435      721.7      940.3   0.488   0.621   0.622   0.510
   6.528     436      723.6      940.5   0.469   0.584   0.557   0.339
   6.545     437      726.1      941.0   0.500   0.625   0.624   0.515
   6.562     438      728.4      941.3   0.517   0.626   0.626   0.506
   6.579     439      730.7      941.6   0.488   0.582   0.548   0.568
   6.596     440      733.0      941.9   0.488   0.619   0.615   0.450
   6.613     441      735.5      942.1   0.550   0.615   0.617   0.539
